portfolio_value,return,reward,turnover,weight_btc,weight_eth,weight_ltc,weight_bnb,weight_usdt,dsr,cumulative_dsr
9863.890753512898,0.002541272559447097,0.0021853281224168694,0.5999999630792657,0.3999999969207461,0.19999998615851372,9.999997050598981e-09,9.999997050598981e-09,0.3999999969207461,0.0021853281224168694,0.09829132981298848
9955.64582848747,0.009302117923588546,0.008008625661628972,0.39999998692074906,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.008008625661628972,0.10629995547461746
10022.082843757615,0.006673300398055471,0.005682905835712902,0.5999999976829815,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,0.005682905835712902,0.11198286131033036
9983.244100558555,-0.0038753165189860084,-0.003436833378451128,0.5999999838414953,0.19999999307925662,0.4000000107622328,9.99999739663605e-09,0.19999999307925662,0.19999999307925662,-0.003436833378451128,0.10854602793187923
9943.526284071444,-0.003978447895998969,-0.003518867633342136,0.39999998692074873,0.19999998615851372,0.3999999969207461,0.3999999969207461,9.999997050598981e-09,9.999997050598981e-09,-0.003518867633342136,0.10502716029853709
9931.214915533445,-0.001238129028503793,-0.0011150166313456458,0.400000007682979,0.4000000107622328,0.19999999307925662,0.19999999307925662,9.99999739663605e-09,0.19999999307925662,-0.0011150166313456458,0.10391214366719145
9942.369218238127,0.0011231559078675815,0.0009396676508067575,0.400000007682979,0.19999998615851372,0.3999999969207461,0.3999999969207461,9.999997050598981e-09,9.999997050598981e-09,0.0009396676508067575,0.10485181131799821
9910.573064972605,-0.003198045915172408,-0.002838900174439924,0.400000007682979,0.4000000107622328,0.19999999307925662,0.19999999307925662,9.99999739663605e-09,0.19999999307925662,-0.002838900174439924,0.10201291114355829
9663.680774039809,-0.024912009559305878,-0.02237975544859523,0.20000000384148947,0.3999999969207461,9.999997050598981e-09,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,-0.02237975544859523,0.07963315569496306
9660.704342220426,-0.000308001877232831,-0.00023524375997369413,0.5999999907622382,0.19999999307925662,0.4000000107622328,9.99999739663605e-09,0.19999999307925662,0.19999999307925662,-0.00023524375997369413,0.07939791193498937
9556.070642342866,-0.010830856236876745,-0.008985183787525448,0.4000000007622354,0.4000000107622328,0.19999999307925662,0.19999999307925662,9.99999739663605e-09,0.19999999307925662,-0.008985183787525448,0.07041272814746391
9486.640871392172,-0.007265514618848801,-0.005949283982177677,0.39999998692074873,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,9.999997050598981e-09,-0.005949283982177677,0.06446344416528624
9558.440626039155,0.007568511933818596,0.006464752569464144,0.39999998692074906,9.999997050598981e-09,0.3999999969207461,0.19999998615851372,0.3999999969207461,9.999997050598981e-09,0.006464752569464144,0.07092819673475038
9505.961978143167,-0.005490293861639619,-0.004487217798560672,0.39999998692074906,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,9.999997050598981e-09,-0.004487217798560672,0.0664409789361897
9445.463942353259,-0.0063642202576667415,-0.00518144828265549,0.39999998692074906,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,-0.00518144828265549,0.06125953065353422
9396.137488055761,-0.0052222373192616954,-0.0042285138332301565,0.0,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,-0.0042285138332301565,0.057031016820304065
9425.40793019697,0.0031151568587005087,0.002696439465532355,0.0,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,0.002696439465532355,0.05972745628583642
9393.600499684791,-0.003374647627746105,-0.0027222091620921385,0.7999999738414981,0.19999998615851372,0.3999999969207461,0.3999999969207461,9.999997050598981e-09,9.999997050598981e-09,-0.0027222091620921385,0.05700524712374428
9379.17535368792,-0.001535635457070429,-0.0012003290217300797,0.0,0.19999998615851372,0.3999999969207461,0.3999999969207461,9.999997050598981e-09,9.999997050598981e-09,-0.0012003290217300797,0.0558049181020142
9453.330692163709,0.007906381497242316,0.006854905813052419,0.5999999976829815,0.3999999969207461,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,9.999997050598981e-09,0.006854905813052419,0.06265982391506662
9436.641594786635,-0.0017654198208581523,-0.0014061742847100514,0.39999998692074906,9.999997050598981e-09,9.999997050598981e-09,0.19999998615851372,0.3999999969207461,0.3999999969207461,-0.0014061742847100514,0.06125364963035657
